season_max,include_ot,include_blocked,close_cut,dist_control,fe,cluster,trim_last,n,slope,se,p,ame_pp,ame_p,ok
2023,False,False,10,cubic,000,game_id,0,23580,0.03644825435019905,0.016188021774788695,0.024350278625925093,0.40437451983134287,0.022406695206772964,True
2023,False,False,10,cubic,000,game_id,60,22713,0.014990181731303266,0.020363368517939566,0.46164874040409454,0.15381505935771334,0.459309959955416,True
2023,False,False,10,cubic,110,game_id,0,23580,0.037026877433800925,0.01662939017629375,0.025974512670198013,0.39683856941839096,0.02397564180226519,True
2023,False,False,10,cubic,110,game_id,60,22713,0.019290621593894115,0.0209482600135996,0.3571183679472756,0.19212252083180623,0.35406682628317854,True
2023,False,False,10,cubic,111,game_id,0,23580,0.03882944876840717,0.016831125869508676,0.021054683025151233,0.413612317053197,0.01927917773946075,True
2023,False,False,10,cubic,111,game_id,60,22713,0.021442901518300257,0.021159133764119053,0.31086382849158567,0.2122990526937651,0.30751308711064684,True
2023,False,False,14,quad,000,game_id,0,23580,0.03284054542361829,0.014941251666234735,0.027950659577961723,0.36068237728394426,0.026074811694528188,True
2023,False,False,14,quad,000,game_id,60,22680,0.010793263430975315,0.01875126791193072,0.5648843688603278,0.11043636852965312,0.5635298959949957,True
2023,False,False,14,quad,110,game_id,0,23580,0.03435038277991418,0.015334348664374109,0.025084819532794844,0.36459704751467703,0.023286137583018673,True
2023,False,False,14,quad,110,game_id,60,22680,0.01651722475102123,0.019304520794752745,0.39221113732670565,0.163831146410173,0.3897980716571734,True
2023,False,False,14,quad,111,game_id,0,23580,0.03598835520482701,0.015480887411843253,0.020088227677762527,0.37971868579144846,0.018511640615871183,True
2023,False,False,14,quad,111,game_id,60,22680,0.01858576816217975,0.01944207065715599,0.3390943590401647,0.1832756470495568,0.33639233841188343,True
2023,False,False,14,cubic,000,game_id,0,23580,0.02847452473853003,0.014946199641921523,0.056762553651877656,0.31257871809788906,0.054203113659330615,True
2023,False,False,14,cubic,000,game_id,60,22680,0.009540709274792503,0.018700136259406867,0.6099151073917606,0.09800915029833097,0.6087983138683348,True
2023,False,False,14,cubic,110,game_id,0,23580,0.02962360709164412,0.015344999406913421,0.053544223596660556,0.3140552643812828,0.05103663640455758,True
2023,False,False,14,cubic,110,game_id,60,22680,0.01527845777993702,0.01926310394854053,0.42769264580416944,0.1521003486653453,0.42550225175222556,True
2023,False,False,14,cubic,111,game_id,0,23580,0.031340478206660916,0.015488491491716385,0.04302484437142873,0.3302775330967988,0.04076020658398538,True
2023,False,False,14,cubic,111,game_id,60,22680,0.017472021558684367,0.01939631112979939,0.36769947945120873,0.17292753457229015,0.36516338806636783,True
2023,False,True,4,quad,000,game_id,0,24087,0.036066310911841454,0.019385386762666115,0.0628162852354246,0.47322649400473177,0.05926122488380736,True
2023,False,True,4,quad,000,game_id,60,23309,-0.007086234990557855,0.025921904154727247,0.7845698772444338,-0.08359690701939929,0.7849971137298981,True
2023,False,True,4,quad,110,game_id,0,24087,0.038222301962037686,0.01965803326155845,0.05185200235511922,0.4829743874127108,0.04875836906700548,True
